12356_g	XP_0348914431
12320_g	XP_0348930441
12320_g	XP_0348930561
12320_g	XP_0348872581
12320_g	XP_0348930411
12320_g	XP_0348930521
12320_g	XP_0348930531
12320_g	XP_0348930461
12320_g	XP_0349158341
12320_g	XP_0348930491
12320_g	XP_0349106171
12320_g	XP_0349266851
12320_g	XP_0349106211
12320_g	XP_0349266821
12320_g	XP_0349106221
12320_g	XP_0348930431
12320_g	XP_0349158411
12320_g	XP_0348930541
12320_g	XP_0349283441
12320_g	XP_0349283451
12320_g	XP_0348930471
12320_g	XP_0348930481
12320_g	XP_0349213061
12320_g	XP_0348930381
12320_g	XP_0349304761
18283_g	XP_0349168541
18283_g	XP_0349194761
18283_g	XP_0349194771
18283_g	XP_0349204281
18283_g	XP_0349306351
18283_g	XP_0349296691
18283_g	XP_0348964631
18283_g	XP_0349216571
18283_g	XP_0349216581
18283_g	XP_0349106251
18283_g	XP_0348935351
18283_g	XP_0349216421
18283_g	XP_0349216431
18283_g	XP_0349269731
18283_g	XP_0349269631
18283_g	XP_0349204231
18283_g	XP_0349186581
18283_g	XP_0349221251
18283_g	XP_0348964561
18283_g	XP_0349220891
18283_g	XP_0348967321
18283_g	XP_0349004441
18283_g	XP_0349029381
18283_g	XP_0349258361
18283_g	XP_0349269761
26588_g	XP_0349200261
26588_g	XP_0348926351
26588_g	XP_0348926301
26588_g	XP_0349200471
26588_g	XP_0349025991
26588_g	XP_0349026001
26588_g	XP_0349181381
36308_g	XP_0349234751
36308_g	XP_0349234761
36308_g	XP_0349201381
36308_g	XP_0349197991
36308_g	XP_0349199941
36308_g	XP_0349200261
36308_g	XP_0348985511
36308_g	XP_0348985481
36308_g	XP_0348925691
36308_g	XP_0349295511
36308_g	XP_0349204421
36308_g	XP_0349200471
40593_g	XP_0348921031
40593_g	XP_0349030591
40593_g	XP_0349023441
40593_g	XP_0349004441
40593_g	XP_0349023401
40593_g	XP_0348964591
40593_g	XP_0348964631
40593_g	XP_0348964571
40593_g	XP_0349307131
40593_g	XP_0348964551
40593_g	XP_0349106251
40593_g	XP_0348964611
40593_g	XP_0349307121
40593_g	XP_0349306771
40593_g	XP_0348939891
40593_g	XP_0348964561
40593_g	XP_0348921051
40593_g	XP_0349004461
40593_g	XP_0349073341
40593_g	XP_0349073351
40593_g	XP_0349305711
40593_g	XP_0349305721
40593_g	XP_0349169551
40593_g	XP_0349169391
40593_g	XP_0349168541
48288_g	XP_0348990231
48288_g	XP_0348989781
48288_g	XP_0348990171
48288_g	XP_0349028061
48288_g	XP_0349028141
48288_g	XP_0348989821
48288_g	XP_0348989801
48288_g	XP_0348989811
48288_g	XP_0349227081
48288_g	XP_0349271061
48288_g	XP_0348989341
48288_g	XP_0348989351
48288_g	XP_0348989361
48288_g	XP_0348989371
48288_g	XP_0349227071
48288_g	XP_0348989851
48288_g	XP_0348921491
48288_g	XP_0349027991
48288_g	XP_0348989831
48288_g	XP_0348921651
48288_g	XP_0348989841
48288_g	XP_0348902641
48288_g	XP_0348990221
48288_g	XP_0348990211
48288_g	XP_0348989791
46743_g	XP_0349267711
32531_g	XP_0349284051
32531_g	XP_0349284041
32531_g	XP_0349234831
32531_g	XP_0348968531
32531_g	XP_0349234781
32531_g	XP_0349234751
32531_g	XP_0349234761
32531_g	XP_0349284031
45083_g	XP_0348914431
39133_g	XP_0349267631
20175_g	XP_0348872061
20175_g	XP_0348872051
20175_g	XP_0348871981
20175_g	XP_0348871991
20175_g	XP_0349082691
20175_g	XP_0349082771
20175_g	XP_0349082861
20175_g	XP_0349082911
20175_g	XP_0349082991
20175_g	XP_0349083191
20175_g	XP_0349083291
20175_g	XP_0348872071
20175_g	XP_0348872041
20175_g	XP_0349083771
20175_g	XP_0349083471
20175_g	XP_0349083091
3165_g	XP_0349267631
24100_g	XP_0349226901
24100_g	XP_0349226921
24100_g	XP_0349200371
24100_g	XP_0349201081
24100_g	XP_0349201151
24100_g	XP_0349201271
24100_g	XP_0349253141
24100_g	XP_0348994081
24100_g	XP_0349028251
24100_g	XP_0349143001
24100_g	XP_0349193771
24100_g	XP_0349193781
24100_g	XP_0349193791
24100_g	XP_0349193801
24100_g	XP_0349193821
24100_g	XP_0349193831
24100_g	XP_0349193841
24100_g	XP_0349193851
24100_g	XP_0349193861
24100_g	XP_0349193871
24100_g	XP_0349193881
24100_g	XP_0349193891
24100_g	XP_0349193901
24100_g	XP_0349193911
24100_g	XP_0349024971
38011_g	XP_0349257241
38011_g	XP_0349234751
38011_g	XP_0349234761
38011_g	XP_0349234831
38011_g	XP_0349284041
38011_g	XP_0349181381
38011_g	XP_0349284051
38011_g	XP_0348968871
38011_g	XP_0349257261
38011_g	XP_0348926351
38011_g	XP_0349234781
38011_g	XP_0349295761
38011_g	XP_0349201671
38011_g	XP_0349295771
38011_g	XP_0349198001
38011_g	XP_0349204421
38011_g	XP_0349284031
38011_g	XP_0348985511
38011_g	XP_0348925651
38011_g	XP_0348925661
38011_g	XP_0348985531
38011_g	XP_0349201571
38011_g	XP_0349257251
38011_g	XP_0348925761
38011_g	XP_0348943521
17734_g	XP_0349200261
17734_g	XP_0349199941
17734_g	XP_0349181381
17734_g	XP_0349257241
17734_g	XP_0348925761
17734_g	XP_0348985511
17734_g	XP_0349201381
17734_g	XP_0349201461
17734_g	XP_0348925711
17734_g	XP_0348925721
17734_g	XP_0348985481
17734_g	XP_0348925651
17734_g	XP_0348925661
17734_g	XP_0349201671
17734_g	XP_0348985531
17734_g	XP_0349198001
17734_g	XP_0349234831
17734_g	XP_0349201571
17734_g	XP_0349257251
17734_g	XP_0349200471
17734_g	XP_0349234751
17734_g	XP_0349234761
17734_g	XP_0349284041
17734_g	XP_0349197991
17734_g	XP_0349234781
29297_g	XP_0349267631
12359_g	XP_0349307121
12359_g	XP_0348964561
12359_g	XP_0349004441
12359_g	XP_0348964571
12359_g	XP_0348921031
12359_g	XP_0349023441
12359_g	XP_0349030591
12359_g	XP_0348964591
12359_g	XP_0348939891
12359_g	XP_0349023401
12359_g	XP_0349306771
12359_g	XP_0349307131
12359_g	XP_0348964631
12359_g	XP_0348964551
12359_g	XP_0349004461
12359_g	XP_0349106251
12359_g	XP_0348921051
12359_g	XP_0348964611
12359_g	XP_0349073341
12359_g	XP_0349073351
12359_g	XP_0349305711
12359_g	XP_0349305721
12359_g	XP_0348964621
12359_g	XP_0349194761
12359_g	XP_0349194771
48061_g	XP_0349257241
48061_g	XP_0349200261
48061_g	XP_0349199941
48061_g	XP_0349201671
48061_g	XP_0348877691
48061_g	XP_0349257251
48061_g	XP_0348926351
48061_g	XP_0348985511
48061_g	XP_0349295761
48061_g	XP_0348943521
48061_g	XP_0348943601
48061_g	XP_0348943701
48061_g	XP_0349295771
48061_g	XP_0348985481
48061_g	XP_0348926301
48061_g	XP_0348985531
48061_g	XP_0349198001
48061_g	XP_0349201571
48061_g	XP_0349200471
48061_g	XP_0349204431
48061_g	XP_0349295511
48061_g	XP_0349257271
48061_g	XP_0348925691
48061_g	XP_0348925701
48061_g	XP_0349234781
34404_g	XP_0349179941
34404_g	XP_0349179951
34404_g	XP_0349179961
34404_g	XP_0349179971
34404_g	XP_0349026461
34404_g	XP_0349264841
34404_g	XP_0349264851
34404_g	XP_0349264861
34404_g	XP_0349264871
34404_g	XP_0349026551
34404_g	XP_0348978651
34404_g	XP_0348978661
34404_g	XP_0348978671
34404_g	XP_0348978681
34404_g	XP_0348883571
34404_g	XP_0348883581
34404_g	XP_0348883591
18989_g	XP_0349137041
18989_g	XP_0349070691
18989_g	XP_0348950161
18989_g	XP_0349087161
18989_g	XP_0349070701
18989_g	XP_0349320281
18989_g	XP_0349100451
18989_g	XP_0349070671
18989_g	XP_0349080051
18989_g	XP_0349080061
18989_g	XP_0349221611
18989_g	XP_0349221641
18989_g	XP_0349312871
18989_g	XP_0349312961
18989_g	XP_0348962481
18989_g	XP_0349175211
18989_g	XP_0349165391
42125_g	XP_0349198001
42125_g	XP_0348985531
42125_g	XP_0348925761
42125_g	XP_0349201671
42125_g	XP_0349201571
42125_g	XP_0348985541
42125_g	XP_0349025991
42125_g	XP_0349026001
42125_g	XP_0348925651
42125_g	XP_0348925661
42125_g	XP_0348926291
42125_g	XP_0348925711
42125_g	XP_0348925721
4610_g	XP_0348943521
4610_g	XP_0348943601
4610_g	XP_0348943701
4610_g	XP_0349257261
4610_g	XP_0349257271
32909_g	XP_0348985511
32909_g	XP_0348985481
32909_g	XP_0349199941
32909_g	XP_0349200261
32909_g	XP_0349200471
32909_g	XP_0349257241
32909_g	XP_0349201381
32909_g	XP_0349201461
32909_g	XP_0349197991
32909_g	XP_0348926301
32909_g	XP_0349234781
32909_g	XP_0349234751
32909_g	XP_0349234761
32909_g	XP_0349284031
32909_g	XP_0349284041
32909_g	XP_0349284051
32909_g	XP_0349257251
32909_g	XP_0348926351
32909_g	XP_0349025991
32909_g	XP_0349026001
32909_g	XP_0348925761
32909_g	XP_0348968871
32909_g	XP_0349234831
32909_g	XP_0348925651
32909_g	XP_0348925661
33870_g	XP_0348914431
28513_g	XP_0349193531
28513_g	XP_0349193541
4025_g	XP_0349267631
604_g	XP_0348985531
604_g	XP_0349198001
604_g	XP_0349201571
604_g	XP_0349201671
604_g	XP_0348985541
604_g	XP_0349257271
604_g	XP_0348943521
604_g	XP_0348943601
604_g	XP_0348943701
604_g	XP_0348925761
604_g	XP_0349257261
604_g	XP_0348925711
604_g	XP_0348925721
604_g	XP_0348925651
604_g	XP_0348925661
604_g	XP_0348877691
604_g	XP_0349284041
604_g	XP_0349204431
604_g	XP_0348926291
604_g	XP_0349295511
20197_g	XP_0349186751
20197_g	XP_0348934841
20197_g	XP_0348934851
20197_g	XP_0348934861
20197_g	XP_0348934871
20197_g	XP_0348934891
20197_g	XP_0349186781
20197_g	XP_0348934901
20197_g	XP_0349332961
20197_g	XP_0349169111
20197_g	XP_0349186771
20197_g	XP_0348921341
20197_g	XP_0348921361
20197_g	XP_0349186761
20197_g	XP_0349097531
20197_g	XP_0349269681
20197_g	XP_0349186541
20197_g	XP_0349039911
20197_g	XP_0349029381
20197_g	XP_0348967291
20197_g	XP_0349120991
20197_g	XP_0349186641
20197_g	XP_0349258361
20197_g	XP_0348964511
20197_g	XP_0349186591
31198_g	XP_0349295511
31198_g	XP_0349234761
31198_g	XP_0349234751
31198_g	XP_0349204431
31198_g	XP_0349199941
31198_g	XP_0348985481
31198_g	XP_0349200261
31198_g	XP_0349201381
31198_g	XP_0348985511
31198_g	XP_0349197991
31198_g	XP_0348925691
31198_g	XP_0349204421
31198_g	XP_0349295761
31198_g	XP_0349257241
31198_g	XP_0349295771
31198_g	XP_0348926351
31198_g	XP_0348877691
31198_g	XP_0349234831
31198_g	XP_0348968531
31198_g	XP_0349200471
31198_g	XP_0349201461
31198_g	XP_0348925701
31198_g	XP_0349284031
31198_g	XP_0348968871
31198_g	XP_0349284041
10738_g	XP_0349267711
49698_g	XP_0349267711
50516_g	XP_0349070691
50516_g	XP_0349070701
50516_g	XP_0349137041
50516_g	XP_0349100451
50516_g	XP_0349080051
50516_g	XP_0349080061
50516_g	XP_0349070671
50516_g	XP_0349087161
50516_g	XP_0349320281
50516_g	XP_0348950161
50516_g	XP_0349221611
50516_g	XP_0349221641
50516_g	XP_0348962481
50516_g	XP_0349312871
50516_g	XP_0349312961
50516_g	XP_0349222091
50516_g	XP_0349175211
50516_g	XP_0349165391
43149_g	XP_0349267711
34865_g	XP_0348998041
34865_g	XP_0348998051
34865_g	XP_0349079691
31226_g	XP_0349295821
31226_g	XP_0349295351
31226_g	XP_0349058821
31226_g	XP_0349085501
31226_g	XP_0349081361
31226_g	XP_0348899941
31226_g	XP_0349269051
31226_g	XP_0348899951
31226_g	XP_0349007721
31226_g	XP_0349267721
31226_g	XP_0349010101
31226_g	XP_0349269001
31226_g	XP_0349180921
31226_g	XP_0348899961
31226_g	XP_0349267711
31226_g	XP_0349225781
31226_g	XP_0348871971
31226_g	XP_0349083581
31226_g	XP_0349082691
31226_g	XP_0349082771
31226_g	XP_0349082991
31226_g	XP_0348871981
31226_g	XP_0348871991
31226_g	XP_0349083191
31226_g	XP_0349083291
3141_g	XP_0349200261
3141_g	XP_0349199941
3141_g	XP_0348985481
3141_g	XP_0348985511
3141_g	XP_0349201381
3141_g	XP_0349201461
3141_g	XP_0349200471
3141_g	XP_0348926301
3141_g	XP_0348926351
3141_g	XP_0349197991
3141_g	XP_0349025991
3141_g	XP_0349026001
3141_g	XP_0348925691
3141_g	XP_0348925701
52102_g	XP_0349025991
52102_g	XP_0349026001
52102_g	XP_0349257241
52102_g	XP_0348985511
52102_g	XP_0349200261
52102_g	XP_0349199941
52102_g	XP_0349197991
52102_g	XP_0349201381
52102_g	XP_0348985481
52102_g	XP_0349234761
52102_g	XP_0348926351
52102_g	XP_0349234751
52102_g	XP_0348925691
52102_g	XP_0349200471
52102_g	XP_0349257271
52102_g	XP_0349204431
52102_g	XP_0349257261
52102_g	XP_0349295761
52102_g	XP_0349201461
52102_g	XP_0349257251
52102_g	XP_0348877691
52102_g	XP_0349284031
52102_g	XP_0349204421
52102_g	XP_0349295771
52102_g	XP_0348943521
50384_g	XP_0348985481
50384_g	XP_0349257241
50384_g	XP_0348985511
50384_g	XP_0348925691
50384_g	XP_0348925701
50384_g	XP_0349200261
50384_g	XP_0349199941
50384_g	XP_0349198001
50384_g	XP_0349201671
50384_g	XP_0348926351
50384_g	XP_0348985531
50384_g	XP_0348926301
50384_g	XP_0349257271
50384_g	XP_0348985541
50384_g	XP_0349200471
50384_g	XP_0348877691
50384_g	XP_0349201571
50384_g	XP_0349257261
50384_g	XP_0348925761
50384_g	XP_0348943521
50384_g	XP_0348943601
50384_g	XP_0348943701
50384_g	XP_0349257251
50384_g	XP_0348925711
50384_g	XP_0348925721
23612_g	XP_0349267711
23612_g	XP_0349267631
18942_g	XP_0349267631
28687_g	XP_0349267631
10785_g	XP_0349282961
50391_g	XP_0349269051
50391_g	XP_0349010101
50391_g	XP_0349007841
50391_g	XP_0348899961
50391_g	XP_0348899941
50391_g	XP_0349267711
50391_g	XP_0348899901
50391_g	XP_0349007721
50391_g	XP_0349010071
50391_g	XP_0349267721
50391_g	XP_0348899951
50391_g	XP_0349269001
50391_g	XP_0349225781
50391_g	XP_0348873861
50391_g	XP_0349081361
50391_g	XP_0349180921
50391_g	XP_0349332991
50391_g	XP_0348899991
50391_g	XP_0348956641
50391_g	XP_0348956671
50391_g	XP_0349042171
50391_g	XP_0349063681
50391_g	XP_0349063431
50391_g	XP_0349063441
50391_g	XP_0349204271
13898_g	XP_0349121891
13898_g	XP_0349121501
13898_g	XP_0349121611
13898_g	XP_0349121621
13898_g	XP_0349121631
13898_g	XP_0349121641
13898_g	XP_0349121661
13898_g	XP_0349121671
13898_g	XP_0349121681
13898_g	XP_0349014341
13898_g	XP_0349014351
13898_g	XP_0349014361
13898_g	XP_0349014371
13898_g	XP_0349014381
13898_g	XP_0349010461
13898_g	XP_0349014481
13898_g	XP_0349014491
13898_g	XP_0348872581
13898_g	XP_0349304761
13898_g	XP_0349304771
13898_g	XP_0349304781
13898_g	XP_0349304791
13898_g	XP_0349304811
13898_g	XP_0349304821
13898_g	XP_0349060891
27741_g	XP_0349267711
40879_g	XP_0349200261
40879_g	XP_0348877691
40879_g	XP_0349284031
40879_g	XP_0349234781
40879_g	XP_0349204431
40879_g	XP_0348968531
40879_g	XP_0349234831
40879_g	XP_0349295761
40879_g	XP_0348968871
40879_g	XP_0349234751
40879_g	XP_0349234761
40879_g	XP_0349257241
40879_g	XP_0349284051
40879_g	XP_0349284041
40879_g	XP_0349295771
40879_g	XP_0349204421
40879_g	XP_0349198001
40879_g	XP_0349295511
40879_g	XP_0348943521
40879_g	XP_0348943601
40879_g	XP_0348943701
40879_g	XP_0349025991
40879_g	XP_0349026001
40879_g	XP_0349201671
40879_g	XP_0348985531
50722_g	XP_0349267701
20394_g	XP_0349257241
20394_g	XP_0348985481
20394_g	XP_0348985511
20394_g	XP_0349284031
20394_g	XP_0349200471
20394_g	XP_0349025991
20394_g	XP_0349026001
20394_g	XP_0349199941
20394_g	XP_0349284041
20394_g	XP_0349234751
20394_g	XP_0349234761
20394_g	XP_0349257251
20394_g	XP_0349234781
20394_g	XP_0349284051
20394_g	XP_0348968871
20394_g	XP_0349234831
20394_g	XP_0348943521
20394_g	XP_0348943601
20394_g	XP_0348943701
20394_g	XP_0349257271
20394_g	XP_0349181381
20394_g	XP_0349257261
5577_g	XP_0348977231
30160_g	XP_0349032271
30160_g	XP_0349282911
30160_g	XP_0348998231
30160_g	XP_0348998241
30160_g	XP_0348998251
30160_g	XP_0349032311
30160_g	XP_0349282971
30160_g	XP_0349032251
30160_g	XP_0349282961
30160_g	XP_0349211751
30160_g	XP_0349147321
30160_g	XP_0349304731
30160_g	XP_0349283011
30160_g	XP_0349008101
30160_g	XP_0349008171
30160_g	XP_0349008261
30160_g	XP_0349008341
30160_g	XP_0349253461
30160_g	XP_0349147331
30160_g	XP_0349147351
30160_g	XP_0349147361
30160_g	XP_0349282991
30160_g	XP_0349147261
30160_g	XP_0349253431
30160_g	XP_0349253441
32061_g	XP_0348964601
32061_g	XP_0349307121
32061_g	XP_0348964561
32061_g	XP_0348939891
32061_g	XP_0348921031
32061_g	XP_0348964591
32061_g	XP_0349023441
32061_g	XP_0348964631
32061_g	XP_0348964571
32061_g	XP_0349004461
32061_g	XP_0349004441
32061_g	XP_0349106251
32061_g	XP_0349307131
49929_g	XP_0349070671
49929_g	XP_0349070701
49929_g	XP_0349100451
49929_g	XP_0349070691
49929_g	XP_0349137041
49929_g	XP_0348950161
49929_g	XP_0349320281
49929_g	XP_0349087161
49929_g	XP_0349080051
49929_g	XP_0349080061
49929_g	XP_0348962481
49929_g	XP_0349175211
49929_g	XP_0349221641
49929_g	XP_0349221611
49929_g	XP_0349312871
49929_g	XP_0349312961
49929_g	XP_0349165391
49929_g	XP_0349222091
43893_g	XP_0349204431
43893_g	XP_0349295511
43893_g	XP_0349025991
43893_g	XP_0349026001
1732_g	XP_0349320281
1732_g	XP_0349070701
1732_g	XP_0349070691
1732_g	XP_0349080051
1732_g	XP_0349080061
1732_g	XP_0349070671
1732_g	XP_0349087161
1732_g	XP_0349137041
1732_g	XP_0348950161
1732_g	XP_0349100451
1732_g	XP_0349175211
1732_g	XP_0349222091
1732_g	XP_0349221611
1732_g	XP_0349221641
1732_g	XP_0349165391
1732_g	XP_0348962481
1732_g	XP_0349312871
1732_g	XP_0349312961
44662_g	XP_0349257271
44662_g	XP_0349257261
44662_g	XP_0349198001
44662_g	XP_0348943521
44662_g	XP_0348943601
44662_g	XP_0348943701
44662_g	XP_0348985531
44662_g	XP_0349201671
44662_g	XP_0349257251
44662_g	XP_0349201571
44662_g	XP_0348925651
44662_g	XP_0348925661
44662_g	XP_0348925761
44662_g	XP_0348925711
44662_g	XP_0348925721
44662_g	XP_0348926291
32250_g	XP_0349058821
49740_g	XP_0349267631
24541_g	XP_0349267711
21948_g	XP_0349234761
21948_g	XP_0349234751
21948_g	XP_0349295511
21948_g	XP_0349204431
21948_g	XP_0349199941
21948_g	XP_0349204421
21948_g	XP_0349200261
21948_g	XP_0348985481
21948_g	XP_0349201381
21948_g	XP_0349295761
21948_g	XP_0349197991
21948_g	XP_0348985511
21948_g	XP_0349295771
21948_g	XP_0348877691
21948_g	XP_0348925691
21948_g	XP_0348926351
21948_g	XP_0349257241
21948_g	XP_0348968531
21948_g	XP_0349234831
21948_g	XP_0349200471
21948_g	XP_0349201461
21948_g	XP_0348968871
21948_g	XP_0348925701
21948_g	XP_0349284041
21948_g	XP_0349284031
48203_g	XP_0348989081
48203_g	XP_0348989131
48203_g	XP_0349213061
48203_g	XP_0349216791
48203_g	XP_0349216801
48203_g	XP_0349283441
48203_g	XP_0349283451
48203_g	XP_0349304761
48203_g	XP_0349304771
48203_g	XP_0349304781
48203_g	XP_0349304791
48203_g	XP_0349304811
48203_g	XP_0349304821
48203_g	XP_0349216501
48203_g	XP_0349216511
48203_g	XP_0349221281
48203_g	XP_0348921081
48203_g	XP_0348921091
48203_g	XP_0348921101
48203_g	XP_0348921111
48203_g	XP_0348921121
48203_g	XP_0348921131
48203_g	XP_0348921141
48203_g	XP_0349216451
48203_g	XP_0349216461
20050_g	XP_0348926301
3814_g	XP_0348922461
3814_g	XP_0349143161
3814_g	XP_0348922351
3814_g	XP_0349264841
3814_g	XP_0349264851
3814_g	XP_0349264861
3814_g	XP_0349264871
3814_g	XP_0349026461
3814_g	XP_0349264881
3814_g	XP_0349264901
3814_g	XP_0349264911
3814_g	XP_0349264921
3814_g	XP_0349304391
3814_g	XP_0349179591
3814_g	XP_0349304471
3814_g	XP_0349179941
3814_g	XP_0349179951
3814_g	XP_0349179961
3814_g	XP_0349179971
3814_g	XP_0349300231
3814_g	XP_0349300251
3814_g	XP_0349026551
3814_g	XP_0349300261
3814_g	XP_0349211751
3814_g	XP_0349147321
22888_g	XP_0349267711
32288_g	XP_0349019801
32288_g	XP_0348920941
32288_g	XP_0348920981
32288_g	XP_0348920991
32288_g	XP_0349194011
32288_g	XP_0349132561
32288_g	XP_0349194341
32288_g	XP_0349019611
32288_g	XP_0349132651
32288_g	XP_0349295211
32288_g	XP_0348959281
32288_g	XP_0348959271
32288_g	XP_0349194071
32288_g	XP_0349194161
32288_g	XP_0349194041
32288_g	XP_0349194351
32288_g	XP_0348886031
32288_g	XP_0349022411
32288_g	XP_0349022391
32288_g	XP_0349022401
38344_g	XP_0348998041
38344_g	XP_0348998051
38344_g	XP_0349079691
41524_g	XP_0348925691
41524_g	XP_0348925701
41524_g	XP_0348926351
41524_g	XP_0348926301
41524_g	XP_0348926321
36831_g	XP_0348882551
36831_g	XP_0348882541
36831_g	XP_0349017021
36831_g	XP_0348882531
36831_g	XP_0349017041
36831_g	XP_0349017011
36831_g	XP_0349009701
36831_g	XP_0349017051
36831_g	XP_0349009711
36831_g	XP_0348876151
36831_g	XP_0348892461
36831_g	XP_0349081861
36831_g	XP_0349183241
36831_g	XP_0349092631
36831_g	XP_0349092701
36831_g	XP_0349306461
36831_g	XP_0349092521
36831_g	XP_0348892431
36831_g	XP_0348892441
36831_g	XP_0349096361
36831_g	XP_0349096441
36831_g	XP_0348892421
36831_g	XP_0349183231
36831_g	XP_0349148841
36831_g	XP_0349148861
11356_g	XP_0349267631
40917_g	XP_0349200261
40917_g	XP_0349234781
40917_g	XP_0349234751
40917_g	XP_0349234761
40917_g	XP_0349284031
40917_g	XP_0349234831
40917_g	XP_0348968871
40917_g	XP_0348877691
40917_g	XP_0348985531
40917_g	XP_0349201381
40917_g	XP_0349201461
40917_g	XP_0348968531
40917_g	XP_0349201571
40917_g	XP_0349201671
40917_g	XP_0349257241
40917_g	XP_0349198001
40917_g	XP_0349181381
40917_g	XP_0348985541
40917_g	XP_0348925711
40917_g	XP_0348925721
40917_g	XP_0348925651
40917_g	XP_0348925661
40917_g	XP_0349295761
40917_g	XP_0349257271
40917_g	XP_0349295771
10162_g	XP_0348945041
10162_g	XP_0348945031
2677_g	XP_0349257241
2677_g	XP_0349025991
2677_g	XP_0349026001
2677_g	XP_0349257271
2677_g	XP_0349257261
45838_g	XP_0349039791
45838_g	XP_0349039801
45838_g	XP_0349028251
45838_g	XP_0348970781
45838_g	XP_0349039851
45838_g	XP_0349142991
45838_g	XP_0348970771
45838_g	XP_0349142951
45838_g	XP_0349028261
45838_g	XP_0349004561
45838_g	XP_0349039621
45838_g	XP_0349028281
45838_g	XP_0349028291
45838_g	XP_0348970761
45838_g	XP_0348913931
45838_g	XP_0349143001
45838_g	XP_0348970731
45838_g	XP_0348970741
45838_g	XP_0349039811
45838_g	XP_0348970721
45838_g	XP_0348970641
45838_g	XP_0349142971
45838_g	XP_0349028241
45838_g	XP_0349039841
45838_g	XP_0349252101
15833_g	XP_0349267631
8827_g	XP_0349282961
30967_g	XP_0348985481
30967_g	XP_0348985511
30967_g	XP_0349200261
30967_g	XP_0349284051
30967_g	XP_0349234781
30967_g	XP_0349257241
30967_g	XP_0348968531
30967_g	XP_0349234751
30967_g	XP_0349234761
30967_g	XP_0349234831
30967_g	XP_0349199941
30967_g	XP_0348968871
30967_g	XP_0349284031
30967_g	XP_0349025991
30967_g	XP_0349026001
30967_g	XP_0349197991
30967_g	XP_0349284041
30967_g	XP_0348926351
30967_g	XP_0348925691
30967_g	XP_0348925701
30967_g	XP_0348926301
30967_g	XP_0349204421
30967_g	XP_0349201381
30967_g	XP_0349201461
30967_g	XP_0349295761
38291_g	XP_0348899041
38291_g	XP_0348899051
38291_g	XP_0348899061
38291_g	XP_0348899071
38291_g	XP_0349198161
38291_g	XP_0349198171
38291_g	XP_0348975171
38291_g	XP_0349105401
38291_g	XP_0349105411
38291_g	XP_0349058761
38291_g	XP_0349058771
38291_g	XP_0349198241
38291_g	XP_0349198251
38291_g	XP_0349198261
38291_g	XP_0349148841
38291_g	XP_0348882551
38291_g	XP_0348882541
38291_g	XP_0348876151
38291_g	XP_0349081861
38291_g	XP_0349017011
38291_g	XP_0349017021
38291_g	XP_0349009701
38291_g	XP_0349009711
38291_g	XP_0349148861
38291_g	XP_0349022391
11995_g	XP_0349267711
15381_g	XP_0349070691
15381_g	XP_0349070701
15381_g	XP_0349070671
15381_g	XP_0349080051
15381_g	XP_0349080061
